,id,sentence,subject_entity,object_entity,label
1007,1058,"각각의 다리 끝에는 갈고리 모양의 발톱이 두개가 있어, 개미는 그것을 이용하여 물체의 표면에 매달리거나 표면을 따라 기어오를 수 있다.","{'word': '개미', 'start_idx': 31, 'end_idx': 32, 'type': 'INS'}","{'word': '갈고리 모양의 발톱', 'start_idx': 11, 'end_idx': 20, 'type': 'PHY'}",곤충:특성
704,739,"물방개의 어른벌레는 씹는 턱(저작형 구기)을 가지고 있지만, 물방개 애벌레는 수서노린재 종류들과 비슷하며 성체처럼 먹이를 씹어먹지 않고 체액을 흡즙한다. 3령단계의 물방개 유충은 몸길이가 9~10cm이며 물방개 유충의 먹이는 송사리, 올챙이, 장구벌레 등의 수서곤충 등이다.","{'word': '물방개', 'start_idx': 0, 'end_idx': 2, 'type': 'INS'}","{'word': '씹는 턱', 'start_idx': 11, 'end_idx': 14, 'type': 'PHY'}",곤충:특성
1232,1289,"꾸란에서는 술라이만(솔로몬, 아랍어:)은 자신과 군대가 갑자기 패배할 것을 피하기 위해 집으로 돌아오라고 경고하는 다른 개미의 말을 개미로부터 전해들었다고 한다.","{'word': '개미', 'start_idx': 74, 'end_idx': 75, 'type': 'INS'}","{'word': '꾸란', 'start_idx': 0, 'end_idx': 1, 'type': 'POH'}",관계없음
988,1038,모두 다리가 여섯 개인 절지동물인 곤충에 속하는 개미의 다리는 가슴 중앙에 붙어있다.,"{'word': '절지동물', 'start_idx': 13, 'end_idx': 16, 'type': 'CLS'}","{'word': '개미', 'start_idx': 27, 'end_idx': 28, 'type': 'INS'}",생물분류:하위분류
1235,1293,"알에서 깨어난 잠자리 유충(수채,학배기)은 물속에서 아가미를 사용해서 숨을 쉬는데, 이때 물잠자리 또는 실잠자리류 유충은 기관아가미를 이용하여 호흡하고 왕잠자리나 잠자리류는 배에 있는 부속기로 호흡한다. (부속기들로 공기를 들이마시고 내뿜은 원리)그러나 강한 아래턱을 쏘아 올챙이, 물고기를 사냥하여 잡아먹고 자라난 후 물 밖으로 나와 탈피하여 성충이 된다.(불완전변태) 성충이 된 잠자리는 각다귀, 멸구, 끝검은매미충, 모기, 파리 등의 작은 곤충들을 가시가 많아 덫처럼 사용할 수 있는 다리로 사냥하여 잡아먹는데, 동족끼리 잡아먹기도 한다.","{'word': '잠자리', 'start_idx': 214, 'end_idx': 216, 'type': 'INS'}","{'word': '각다귀', 'start_idx': 219, 'end_idx': 221, 'type': 'INS'}",곤충:먹이
899,948,백악기 전기가 되면서 총채벌레류는 더 풍부해졌다.,"{'word': '총채벌레류', 'start_idx': 12, 'end_idx': 16, 'type': 'CLS'}","{'word': '백악기 전기', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}",관계없음
1247,1305,다만 먹이가 부족할 경우 사마귀 약충들이 왕사마귀 약충들과의 경쟁에서 밀리는 것은 막을 수 없어서 같은 서식지 내에서는 왕사마귀가 여전히 유리하다.,"{'word': '사마귀 약충', 'start_idx': 14, 'end_idx': 19, 'type': 'INS'}","{'word': '왕사마귀 약충', 'start_idx': 23, 'end_idx': 29, 'type': 'INS'}",관계없음
1245,1303,"검은 개미(black ant)는 개미집으로 이 씨앗과 다른 씨앗을 모으는데, 여기서 사람이 한번에 루이보스를 찾을 수 있다.","{'word': '검은 개미', 'start_idx': 0, 'end_idx': 4, 'type': 'INS'}","{'word': 'black ant', 'start_idx': 6, 'end_idx': 14, 'type': 'INS'}",곤충:별칭
824,873,"딱정벌레목에 속한 곤충으로는 무당벌레, 딱정벌레, 길앞잡이, 물방개, 장수풍뎅이 등이 있다.","{'word': '딱정벌레목', 'start_idx': 0, 'end_idx': 4, 'type': 'CLS'}","{'word': '길앞잡이', 'start_idx': 28, 'end_idx': 31, 'type': 'INS'}",생물분류:하위분류
1139,1193,"천적으로는 사마귀, 때까치, 개구리 등의 곤충을 먹는 동물들이 있다.","{'word': '사마귀', 'start_idx': 6, 'end_idx': 8, 'type': 'INS'}","{'word': '개구리', 'start_idx': 16, 'end_idx': 18, 'type': 'NOI'}",관계없음
487,491,어떤 경우 진디는 개미가 더듬이를 가볍게 치면 거기에 반응하면서 단물을 분비하기도 한다.,"{'word': '진디', 'start_idx': 6, 'end_idx': 7, 'type': 'INS'}","{'word': '단물을 분비', 'start_idx': 36, 'end_idx': 41, 'type': 'NOP'}",곤충:특성
1006,1057,토착종 개미가 없는 지역은 남극 대륙이나 몇몇 멀고 황량한 섬뿐이다.,"{'word': '개미', 'start_idx': 4, 'end_idx': 5, 'type': 'INS'}","{'word': '남극', 'start_idx': 15, 'end_idx': 16, 'type': 'LOC'}",관계없음
884,933,한국에는 137종의 개미가 서식하고 있다.,"{'word': '개미', 'start_idx': 11, 'end_idx': 12, 'type': 'INS'}","{'word': '137종', 'start_idx': 5, 'end_idx': 8, 'type': 'NOH'}",곤충:개체수
1180,1236,풀무치는 서울시 보호 야생 생물 대상종이다.,"{'word': '풀무치', 'start_idx': 0, 'end_idx': 2, 'type': 'INS'}","{'word': '서울시', 'start_idx': 5, 'end_idx': 7, 'type': 'LOC'}",곤충:서식지
89,92,"개미와 친한(Myrmecophile) 부전나비과 유충을 개미가 기르는데, 낮에는 목초지로 이끌어 주고 밤에는 개미집 안으로 데려간다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '부전나비과', 'start_idx': 21, 'end_idx': 25, 'type': 'CLS'}",관계없음
1133,1187,"사마귀(""Tenodera angustipennis"")는 사마귀과의 곤충으로, 한국, 중국, 일본과 주위 아시아 본토 지역에 널리 분포한다.","{'word': '사마귀', 'start_idx': 0, 'end_idx': 2, 'type': 'INS'}","{'word': 'Tenodera angustipennis', 'start_idx': 5, 'end_idx': 26, 'type': 'INS'}",곤충:별칭
1089,1140,"방아깨비(""Acrida cinerea"")는 메뚜기과에 속하는 곤충이다.","{'word': '방아깨비', 'start_idx': 0, 'end_idx': 3, 'type': 'INS'}","{'word': 'Acrida cinerea', 'start_idx': 6, 'end_idx': 19, 'type': 'INS'}",곤충:별칭
390,394,"밀림개미(""Cephalotes atratus"") 등 활공할 수 있는 개미 몇몇 종은 나무에 서식하는 개미 대부분 가운데 이런 특성이 흔하다.","{'word': '밀림개미', 'start_idx': 0, 'end_idx': 3, 'type': 'INS'}","{'word': '나무', 'start_idx': 47, 'end_idx': 48, 'type': 'LOC'}",곤충:서식지
1062,1113,사람들은 개미의 개체 수를 조절하기 위해 과립이나 액체로 된 살충 미끼를 쓰기도 한다.,"{'word': '개미', 'start_idx': 5, 'end_idx': 6, 'type': 'INS'}","{'word': '살충 미끼', 'start_idx': 34, 'end_idx': 38, 'type': 'POH'}",곤충:특성
577,584,"케라파키스 비로이(""Cerapachys biroi"") 군체에 행한 통제된 실험에 따르면, 각 개미는 자신의 이전 경험에 따라 각자 개미집에서 역할을 선택함을 시사하고 있다.","{'word': '케라파키스 비로이', 'start_idx': 0, 'end_idx': 8, 'type': 'INS'}","{'word': '역할을 선택', 'start_idx': 79, 'end_idx': 84, 'type': 'NOP'}",곤충:특성
1094,1146,"인간은 언제나 개미 사회에 매혹되었으며, 익살스럽게 혹은 진지하게 개미에 대해 글을 남겼다.","{'word': '개미', 'start_idx': 8, 'end_idx': 9, 'type': 'INS'}","{'word': '인간', 'start_idx': 0, 'end_idx': 1, 'type': 'NOI'}",관계없음
630,645,바퀴목은 곤충강 망시목에 속하는 목 또는 아목이다.,"{'word': '곤충강', 'start_idx': 5, 'end_idx': 7, 'type': 'CLS'}","{'word': '망시목', 'start_idx': 9, 'end_idx': 11, 'type': 'CLS'}",생물분류:하위분류
786,835,"부화한 하루살이의 애벌레는 나이아드라고 하며, 나이아드의 탈피는 종에 따라 몇 개월에서 1년에 걸쳐 20~30회를 탈피한다.","{'word': '부화한 하루살이의 애벌레', 'start_idx': 0, 'end_idx': 12, 'type': 'INS'}","{'word': '나이아드', 'start_idx': 15, 'end_idx': 18, 'type': 'INS'}",곤충:별칭
896,945,"개미의 색깔도 가지각색인데, 대부분 붉은색, 검은색이며 녹색은 이보다 적다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '녹색', 'start_idx': 31, 'end_idx': 32, 'type': 'PHY'}",곤충:특성
318,321,"광릉왕모기와 같은 왕모기아과의 일부 종류는 흡혈을 하지 않으며, 유충(장구벌레) 시기에 다른 흡혈 모기의 장구벌레를 잡아먹기도 한다.","{'word': '광릉왕모기', 'start_idx': 0, 'end_idx': 4, 'type': 'INS'}","{'word': '흡혈', 'start_idx': 24, 'end_idx': 25, 'type': 'POH'}",관계없음
593,601,"노동귀뚜라미붙이의 속명은 아메리카의 귀뚜라미붙이의 속인 ""Grylloblatta""로 명명되어 있는데 이는 등록자의 실수로 추정된다.","{'word': 'Grylloblatta', 'start_idx': 32, 'end_idx': 43, 'type': 'CLS'}","{'word': '노동귀뚜라미붙이', 'start_idx': 0, 'end_idx': 7, 'type': 'INS'}",생물분류:하위분류
873,922,개미는 구부러진 더듬이나 가는 허리의 마디 모양으로 쉽게 구별할 수 있다.,"{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '허리', 'start_idx': 17, 'end_idx': 18, 'type': 'PHY'}",곤충:특성
669,697,"남궁기아속(""Namkungia"")는 동굴생물학자 남궁준의 이름에서 유래했고, 동속 동대귀뚜라미붙이는 세계 최대의 귀뚜라미붙이이다.","{'word': '남궁기아속', 'start_idx': 0, 'end_idx': 4, 'type': 'CLS'}","{'word': '동굴생물학자', 'start_idx': 20, 'end_idx': 25, 'type': 'POH'}",관계없음
775,821,"하루살이의 유충의 기본 구조는 발달한 날개가 없으며, 대신 날개싹과 수중 생활을 위한 아가미가 있다. 3개의 홑눈과 한 쌍의 겹눈이 있고, 다리도 3쌍이 있으며, 복각(배다리, 腹脚) 등은 없다.","{'word': '하루살이의 유충', 'start_idx': 0, 'end_idx': 7, 'type': 'INS'}","{'word': '한 쌍의 겹눈', 'start_idx': 65, 'end_idx': 71, 'type': 'PHY'}",곤충:특성
814,863,"집에서 곰팡이, 효모 등 다양한 균류를 기른다.","{'word': '균류', 'start_idx': 18, 'end_idx': 19, 'type': 'CLS'}","{'word': '곰팡이', 'start_idx': 4, 'end_idx': 6, 'type': 'NOI'}",생물분류:하위분류
402,406,"중앙아메리카 혹은 남아메리카에 있는 총알개미(""Paraponera"")는 사람에겐 보통 치명적이지 않으나 곤충 중에 가장 고통스러운 침을 가지고 있다고 한다.","{'word': '총알개미', 'start_idx': 20, 'end_idx': 23, 'type': 'INS'}","{'word': '중앙아메리카', 'start_idx': 0, 'end_idx': 5, 'type': 'LOC'}",곤충:서식지
763,809,"하루살이의 유충이나 하루살이의 아성충에게는 입이 있지만, 하루살이의 성충은 입이 퇴화하여 흔적만 남고 먹이섭취를 하지 못하거나, 입이 있다고 해도 수분 섭취만 하는 정도이며, 번식활동을 한다.","{'word': '하루살이의 성충', 'start_idx': 32, 'end_idx': 39, 'type': 'INS'}","{'word': '입이 퇴화', 'start_idx': 42, 'end_idx': 46, 'type': 'PHY'}",곤충:특성
470,474,"개미 유사성(myrmecomorphy)은 여러가지가 있는데, 베이츠 의태(Batesian mimicry)의 경우 적의 공격을 받을 위험이 줄어든다. 바스만 의태(Wasmannian mimicry)를 하는 종도 있는데, 이것은 공생 동물과 비슷하게 보이는 것이다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '바스만 의태', 'start_idx': 83, 'end_idx': 88, 'type': 'PHY'}",곤충:특성
1058,1109,여왕개미는 집을 만든 뒤에 가지고 간 균류를 키운다.,"{'word': '여왕개미', 'start_idx': 0, 'end_idx': 3, 'type': 'INS'}","{'word': '균류', 'start_idx': 21, 'end_idx': 22, 'type': 'NOI'}",관계없음
735,777,"말벌(학명: )은 말벌과 말벌아과 말벌속에 속하는 한 종으로서, 유라시아에 널리 분포한다.","{'word': '말벌과', 'start_idx': 10, 'end_idx': 12, 'type': 'CLS'}","{'word': '말벌아과', 'start_idx': 14, 'end_idx': 17, 'type': 'CLS'}",생물분류:하위분류
309,312,"잠자리, 실잠자리 등을 포함하는 고시하강(팔레옵테라)이라고 부르는 오래된 곤충군에 속하며, 유충은 수생 곤충으로 종류에 따라다르지만, 민물, 습지에서 1년동안 사는 종도 있고, 2년 넘게도 사는 종이 있다.","{'word': '곤충군', 'start_idx': 41, 'end_idx': 43, 'type': 'CLS'}","{'word': '잠자리', 'start_idx': 0, 'end_idx': 2, 'type': 'INS'}",생물분류:하위분류
476,480,그곳에서 암개미는 날개를 떼어내고 알을 낳아 돌본다.,"{'word': '암개미', 'start_idx': 5, 'end_idx': 7, 'type': 'INS'}","{'word': '날개', 'start_idx': 10, 'end_idx': 11, 'type': 'PHY'}",곤충:특성
85,86,"매미 하면, 매미유충이 3~17년(미국 매미 13년 ~ 17년)간 땅 속에 있으면서 나무 뿌리의 수액을 먹고 자라다가 지상으로 올라와 성충이 되는 특이한 생태로 유명한데, 번데기 과정이 없이 탈피과정을 거쳐 어른벌레가 되는 불완전변태로 매미성충이 된후에도 나무의 줄기에서 수액을 먹는다.","{'word': '매미유충', 'start_idx': 7, 'end_idx': 10, 'type': 'INS'}","{'word': '수액', 'start_idx': 54, 'end_idx': 55, 'type': 'POH'}",곤충:먹이
1169,1225,"풀무치는 무리를 지어 이동하는 습성이 있으며, 초록색이나 갈색을 띄는 독거상(獨居狀 Solitary phase)과 흑갈색, 검은색을 띄며 날개가 발달하는 군거상(群居狀 Gregarious phase)으로 나뉜다.","{'word': '풀무치', 'start_idx': 0, 'end_idx': 2, 'type': 'INS'}","{'word': '군거상', 'start_idx': 86, 'end_idx': 88, 'type': 'CLS'}",곤충:하위분류
294,297,"또한, 소금쟁이는 날개를 이용해 비행이 가능하나, 날개가 신체에 비해 작아서 한번에 오랫동안 날 수는 없다.","{'word': '소금쟁이', 'start_idx': 4, 'end_idx': 7, 'type': 'INS'}","{'word': '날개', 'start_idx': 10, 'end_idx': 11, 'type': 'PHY'}",곤충:특성
1219,1275,노린재류의 곤충들은 뾰족하고 기다란 주둥이를 갖고 있어 식물의 즙 또는 동물의 체액을 빨아먹는 것이 특징이다.,"{'word': '노린재류의 곤충', 'start_idx': 0, 'end_idx': 7, 'type': 'INS'}","{'word': '식물의 즙', 'start_idx': 31, 'end_idx': 35, 'type': 'POH'}",곤충:먹이
1128,1182,동화나 우화에서 개미는 대개 부지런하고 협동적인 성격으로 묘사된다.,"{'word': '개미', 'start_idx': 9, 'end_idx': 10, 'type': 'INS'}","{'word': '동화', 'start_idx': 0, 'end_idx': 1, 'type': 'POH'}",관계없음
831,880,"개미는 오랫동안 다른 종과 공진화(共進化)하면서 의태, 편리공생, 기생, 상리공생 관계를 이루었다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '기생', 'start_idx': 37, 'end_idx': 38, 'type': 'NOP'}",곤충:특성
558,562,"집게턱은 아노케투스(""Anochetus""), 오렉토그나투스(""Orectognathus""), 스트루미게니스(""Strumigenys"")종이나, 수렴 진화의 사례로 보이는 다케티니(Dacetini)족 일부에게서도 찾아 볼 수 있다.","{'word': '아노케투스', 'start_idx': 5, 'end_idx': 9, 'type': 'CLS'}","{'word': '집게턱', 'start_idx': 0, 'end_idx': 2, 'type': 'PHY'}",생물분류:특징
1215,1271,장수풍뎅이의 번데기는 주황색을 띈다.,"{'word': '장수풍뎅이의 번데기', 'start_idx': 0, 'end_idx': 9, 'type': 'INS'}","{'word': '주황색', 'start_idx': 12, 'end_idx': 14, 'type': 'PHY'}",곤충:특성
235,238,"약 4,000종의 바퀴류 중 사람에게 직접적, 간접적 해를 끼치는 것은 20종 이하이다.","{'word': '바퀴류', 'start_idx': 10, 'end_idx': 12, 'type': 'CLS'}","{'word': '4,000종', 'start_idx': 2, 'end_idx': 7, 'type': 'NOH'}",생물분류:개체수
57,58,"초기 단계 부채벌레목 유충과 부채벌레목 수컷 성충은 짧은 수명 동안에 자유 생활을 하지만, 대부분은 거의 모든 시간을 벌, 말벌, 매미, 좀, 바퀴 등과 같은 다른 곤충의 몸에서 기생한다.","{'word': '부채벌레목 유충', 'start_idx': 6, 'end_idx': 13, 'type': 'INS'}","{'word': '자유 생활', 'start_idx': 39, 'end_idx': 43, 'type': 'NOP'}",곤충:특성
133,136,"그 중 50종이 인간의 생활 장소에 적응하여 집 근처에서 서식하는데, 번식력과 환경에 대한 적응력이 강해서 대표적인 위생해충으로 지목되고 있으며, 잔날개바퀴, 독일바퀴, 미국바퀴, 호주바퀴 등이 이에 해당된다. 하지만 바퀴류 중 해를 끼치는 것은 1% 미만이다.","{'word': '호주바퀴', 'start_idx': 101, 'end_idx': 104, 'type': 'INS'}","{'word': '번식력', 'start_idx': 39, 'end_idx': 41, 'type': 'NOP'}",곤충:특성
1223,1279,"짝짓기후 얼마 안 가 죽고, 천적으로는 거미, 때까치, 직박구리, 동족, 인간등이 있으며, 물에 빠져서 소금쟁이들에게 잡아먹히기도 한다.","{'word': '소금쟁이', 'start_idx': 58, 'end_idx': 61, 'type': 'INS'}","{'word': '때까치', 'start_idx': 26, 'end_idx': 28, 'type': 'NOI'}",관계없음
185,188,"쉽게 말하자면, 황열병이나 뎅기열 같은 아르보바이러스성 질병은 보통모기아과에 의해 전염되는 경향이 있으나, 반드시 집모기(""Culex"")로 전염되는 것은 아니다.","{'word': '집모기', 'start_idx': 64, 'end_idx': 66, 'type': 'INS'}","{'word': '아르보바이러스성 질병', 'start_idx': 22, 'end_idx': 32, 'type': 'POH'}",관계없음
1170,1226,"풀무치는 무리를 지어 이동하는 습성이 있으며, 초록색이나 갈색을 띄는 독거상(獨居狀 Solitary phase)과 흑갈색, 검은색을 띄며 날개가 발달하는 군거상(群居狀 Gregarious phase)으로 나뉜다.","{'word': '풀무치', 'start_idx': 0, 'end_idx': 2, 'type': 'INS'}","{'word': '무리를 지어 이동', 'start_idx': 5, 'end_idx': 13, 'type': 'NOP'}",곤충:특성
948,998,나무개미는 침이 없는 대신에 개미산을 뿌려서 적을 쫓아낸다.,"{'word': '나무개미', 'start_idx': 0, 'end_idx': 3, 'type': 'INS'}","{'word': '침', 'start_idx': 6, 'end_idx': 6, 'type': 'PHY'}",관계없음
